timestamp,percentage change,gain,loss,RSI
2015-06-01,0.09935654806963452,0.09935654806963452,0,52.62774562673798
2015-05-29,-0.20324242567472084,0,0.20324242567472084,44.38040947975914
2015-05-28,0.6251776072748042,0.6251776072748042,0,57.230723191263856
2015-05-27,0.11296243998869465,0.11296243998869465,0,59.495884076631924
2015-05-26,-0.9402914903620123,0,0.9402914903620123,55.912880573136995
2015-05-22,1.0868533459895684,1.0868533459895684,0,59.89567752183654
2015-05-21,0.23944786140193947,0.23944786140193947,0,56.72798826821818
2015-05-20,-0.29039812646370233,0,0.29039812646370233,56.98961605323602
2015-05-19,0.07046223224352015,0.07046223224352015,0,69.61601564788236
2015-05-18,0.03285922170585982,0.03285922170585982,0,69.71607907570727
2015-05-15,-0.30971374941341934,0,0.30971374941341934,62.104353486447046
2015-05-14,-0.10826586330257473,0,0.10826586330257473,59.58065941659482
2015-05-13,-1.031996607134441,0,1.031996607134441,41.86524092507302
2015-05-12,-0.019045805161422943,0,0.019045805161422943,43.85081437952004
2015-05-11,0.29764739498999904,0.29764739498999904,0,45.92479245099623
2015-05-08,0.4819448731036845,0.4819448731036845,0,52.19267233405435
2015-05-07,-1.2994991021642568,0,1.2994991021642568,36.735244344379446
2015-05-06,-0.3973763585005087,0,0.3973763585005087,33.443553390697076
2015-05-05,0.4133820419150229,0.4133820419150229,0,43.14267665252855
2015-05-04,1.1584490186692138,1.1584490186692138,0,43.8045327755352
2015-05-01,-0.28392958546280256,0,0.28392958546280256,39.62480513159799
2015-04-30,-1.0725132877752426,0,1.0725132877752426,35.18295581648573
2015-04-29,1.0121845917681978,1.0121845917681978,0,42.89114417410048
2015-04-28,0.4131642684143062,0.4131642684143062,0,45.50814520370542
2015-04-27,-0.31687476352628996,0,0.31687476352628996,45.46891166924183
2015-04-24,0.4174692793091958,0.4174692793091958,0,48.6826379889485
2015-04-23,-0.23146715401235995,0,0.23146715401235995,53.669477048621864
2015-04-22,-0.25099450653532923,0,0.25099450653532923,52.1224749306629
2015-04-21,-0.48900916298722935,0,0.48900916298722935,47.29876238337775
2015-04-20,0.11927480916030535,0.11927480916030535,0,44.87187547846198
2015-04-17,-0.9054086252084851,0,0.9054086252084851,47.23551710498399
2015-04-16,1.1637412839624988,1.1637412839624988,0,56.95615515271825
2015-04-15,0.028521176973904203,0.028521176973904203,0,54.84933992073399
2015-04-14,-0.4467043672480148,0,0.4467043672480148,44.10910515881569
2015-04-13,-0.19093990166595334,0,0.19093990166595334,44.690223957172705
2015-04-10,0.45434980152087073,0.45434980152087073,0,56.03489296962597
2015-04-09,-0.5427537611883385,0,0.5427537611883385,43.48790629597648
2015-04-08,-0.44279559597894275,0,0.44279559597894275,36.38742773788599
2015-04-07,-0.33417478062266776,0,0.33417478062266776,36.282817480984775
2015-04-06,0.26534156696256816,0.26534156696256816,0,34.63024087895418
2015-04-02,-0.6712216715584902,0,0.6712216715584902,32.21497570591333
2015-04-01,-0.3560442754377957,0,0.3560442754377957,31.68704629548688
2015-03-31,0.35488575595528354,0.35488575595528354,0,38.01871515573585
2015-03-30,0.8816547982366871,0.8816547982366871,0,44.73222519748531
2015-03-27,-1.2052821128451336,0,1.2052821128451336,42.904307865842505
2015-03-26,-0.2284436667638762,0,0.2284436667638762,30.99668907045502
2015-03-25,0.23870999171821533,0.23870999171821533,0,33.189802893639936
2015-03-24,1.4871695178849156,1.4871695178849156,0,48.10848483969133
2015-03-23,0.5650799731826486,0.5650799731826486,0,52.9053371282544
2015-03-20,0.1952380952380936,0.1952380952380936,0,51.33459448820778
2015-03-19,-0.4324889501449535,0,0.4324889501449535,52.073691782993855
2015-03-18,0.45823389021480093,0.45823389021480093,0,57.940207502751456
2015-03-17,-1.1878741803668154,0,1.1878741803668154,52.139850620162775
2015-03-16,0.29813425658780757,0.29813425658780757,0,52.323189227636334
2015-03-13,-1.3197813788474484,0,1.3197813788474484,48.63824672757335
2015-03-12,0.6183827987748896,0.6183827987748896,0,53.82003660089468
2015-03-11,-1.2554321583775927,0,1.2554321583775927,45.72547637222928
2015-03-10,0.23471882640586297,0.23471882640586297,0,42.11496215774362
2015-03-09,1.6489413601327076,1.6489413601327076,0,56.493443559804525
2015-03-06,-0.4127471683624561,0,0.4127471683624561,55.487744023085725
2015-03-05,1.4265060240963894,1.4265060240963894,0,60.06903892846462
2015-03-04,-0.10923690962653942,0,0.10923690962653942,53.580089972433505
2015-03-03,0.42329809099648974,0.42329809099648974,0,52.92331989340644
2015-03-02,0.4120879120879143,0.4120879120879143,0,53.920458510770175
2015-02-27,-0.627388084343607,0,0.627388084343607,52.91314619668469
2015-02-26,0.34178296781543666,0.34178296781543666,0,52.38162800528189
2015-02-25,0.11827041347336552,0.11827041347336552,0,59.71987480727193
